Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,segment
13049.00,25,2,751.56,4,2,3.00,42,potential_loyalists
13050.00,2,19,6507.67,5,5,5.00,55,champions
13051.00,214,2,155.80,1,2,1.00,12,hibernating
13052.00,56,6,2820.38,3,4,5.00,34,loyal_customers
13053.00,257,1,127.65,1,1,1.00,11,hibernating
13055.00,65,1,1106.70,3,1,4.00,31,about_to_sleep
13056.00,187,1,209.48,1,1,1.00,11,hibernating
13057.00,166,3,722.09,2,3,3.00,23,at_Risk
13059.00,49,9,2119.77,3,5,4.00,35,loyal_customers
13063.00,116,1,188.40,2,1,1.00,21,hibernating
13064.00,186,2,561.25,1,2,3.00,12,hibernating
13065.00,9,5,1055.05,5,4,4.00,54,champions
13067.00,45,2,393.05,3,2,2.00,32,about_to_sleep
13069.00,5,16,5247.01,5,5,5.00,55,champions
13070.00,95,3,522.90,2,3,3.00,23,at_Risk
13071.00,248,1,129.22,1,1,1.00,11,hibernating
13073.00,47,2,418.08,3,2,2.00,32,about_to_sleep
13074.00,147,4,1378.74,2,4,4.00,24,at_Risk
13076.00,93,1,135.40,2,1,1.00,21,hibernating
13077.00,2,8,2335.40,5,5,5.00,55,champions
13078.00,2,32,16904.51,5,5,5.00,55,champions
13079.00,53,1,199.08,3,1,1.00,31,about_to_sleep
13080.00,37,3,222.65,3,3,1.00,33,need_attention
13081.00,7,19,30867.77,5,5,5.00,55,champions
13082.00,60,12,3722.12,3,5,5.00,35,loyal_customers
13083.00,61,1,91.68,3,1,1.00,31,about_to_sleep
13084.00,127,1,122.40,2,1,1.00,21,hibernating
13085.00,315,6,2017.20,1,4,4.00,14,at_Risk
13086.00,18,1,439.33,4,1,2.00,41,promising
13087.00,362,1,313.64,1,1,2.00,11,hibernating
13088.00,53,1,236.11,3,1,1.00,31,about_to_sleep
13089.00,4,109,57912.03,5,5,5.00,55,champions
13090.00,1,13,5192.27,5,5,5.00,55,champions
13091.00,365,2,1976.00,1,2,4.00,12,hibernating
13092.00,50,7,1662.45,3,5,4.00,35,loyal_customers
13093.00,9,48,47111.18,5,5,5.00,55,champions
13094.00,4,2,505.80,5,2,2.00,52,potential_loyalists
13096.00,30,1,419.70,4,1,2.00,41,promising
13097.00,24,18,7378.80,4,5,5.00,45,loyal_customers
13101.00,134,3,594.21,2,3,3.00,23,at_Risk
13102.00,1,14,5272.83,5,5,5.00,55,champions
13103.00,73,2,465.70,2,2,2.00,22,hibernating
13104.00,51,3,610.62,3,3,3.00,33,need_attention
13105.00,72,1,72.00,2,1,1.00,21,hibernating
13106.00,49,1,526.96,3,1,3.00,31,about_to_sleep
13107.00,49,5,3721.45,3,4,5.00,34,loyal_customers
13108.00,8,2,748.46,5,2,3.00,52,potential_loyalists
13109.00,187,1,347.49,1,1,2.00,11,hibernating
13110.00,73,5,1468.80,2,4,4.00,24,at_Risk
13111.00,354,1,321.88,1,1,2.00,11,hibernating
13112.00,177,1,20.60,1,1,1.00,11,hibernating
13113.00,2,14,6379.77,5,5,5.00,55,champions
13114.00,366,1,234.38,1,1,1.00,11,hibernating
13115.00,15,6,3199.92,5,4,5.00,54,champions
13117.00,1,12,1658.90,5,5,4.00,55,champions
13118.00,12,4,1217.60,5,4,4.00,54,champions
13119.00,304,1,134.90,1,1,1.00,11,hibernating
13123.00,108,2,506.75,2,2,3.00,22,hibernating
13124.00,21,1,916.12,4,1,3.00,41,promising
13125.00,159,1,158.57,2,1,1.00,21,hibernating
13126.00,2,7,1898.61,5,5,4.00,55,champions
13128.00,267,1,263.50,1,1,2.00,11,hibernating
13129.00,88,2,233.25,2,2,1.00,22,hibernating
13131.00,54,4,2240.47,3,4,5.00,34,loyal_customers
13133.00,95,1,90.65,2,1,1.00,21,hibernating
13134.00,38,2,681.65,3,2,3.00,32,about_to_sleep
13135.00,127,1,275.45,2,1,2.00,21,hibernating
13136.00,11,8,3666.95,5,5,5.00,55,champions
13137.00,22,8,4062.29,4,5,5.00,45,loyal_customers
13138.00,8,2,504.85,5,2,2.00,52,potential_loyalists
13139.00,73,1,3138.04,2,1,5.00,21,hibernating
13140.00,2,3,791.96,5,3,3.00,53,potential_loyalists
13141.00,21,12,5279.83,4,5,5.00,45,loyal_customers
13143.00,220,1,405.10,1,1,2.00,11,hibernating
13144.00,67,1,24.40,3,1,1.00,31,about_to_sleep
13145.00,8,4,805.00,5,4,3.00,54,champions
13148.00,25,14,4914.69,4,5,5.00,45,loyal_customers
13150.00,120,3,449.97,2,3,2.00,23,at_Risk
13151.00,261,2,1322.87,1,2,4.00,12,hibernating
13152.00,53,7,2146.38,3,5,5.00,35,loyal_customers
13154.00,35,3,1624.84,4,3,4.00,43,potential_loyalists
13155.00,4,3,778.42,5,3,3.00,53,potential_loyalists
13156.00,21,3,1586.54,4,3,4.00,43,potential_loyalists
13157.00,45,5,3946.14,3,4,5.00,34,loyal_customers
13158.00,24,1,307.12,4,1,2.00,41,promising
13161.00,136,1,366.13,2,1,2.00,21,hibernating
13162.00,16,12,7587.20,4,5,5.00,45,loyal_customers
13163.00,246,1,17.65,1,1,1.00,11,hibernating
13164.00,205,2,372.20,1,2,2.00,12,hibernating
13165.00,49,1,429.68,3,1,2.00,31,about_to_sleep
13166.00,50,1,466.98,3,1,2.00,31,about_to_sleep
13167.00,26,1,333.82,4,1,2.00,41,promising
13168.00,178,1,556.12,1,1,3.00,11,hibernating
13169.00,198,1,127.20,1,1,1.00,11,hibernating
13172.00,36,1,69.60,4,1,1.00,41,promising
13173.00,3,10,2285.70,5,5,5.00,55,champions
13174.00,5,10,6677.81,5,5,5.00,55,champions
13175.00,218,2,831.45,1,2,3.00,12,hibernating
13177.00,66,1,229.75,3,1,1.00,31,about_to_sleep
13178.00,33,10,8333.72,4,5,5.00,45,loyal_customers
13179.00,254,1,572.31,1,1,3.00,11,hibernating
13180.00,243,1,86.10,1,1,1.00,11,hibernating
13181.00,17,1,359.69,4,1,2.00,41,promising
13183.00,30,6,3078.40,4,4,5.00,44,loyal_customers
13187.00,260,3,130.99,1,3,1.00,13,at_Risk
13190.00,180,3,570.66,1,3,3.00,13,at_Risk
13191.00,294,1,164.69,1,1,1.00,11,hibernating
13192.00,171,4,1646.64,2,4,4.00,24,at_Risk
13194.00,57,1,412.08,3,1,2.00,31,about_to_sleep
13195.00,50,1,172.38,3,1,1.00,31,about_to_sleep
13196.00,79,3,1271.06,2,3,4.00,23,at_Risk
13197.00,245,1,373.01,1,1,2.00,11,hibernating
13198.00,23,2,1572.99,4,2,4.00,42,potential_loyalists
13199.00,2,30,6615.77,5,5,5.00,55,champions
13201.00,138,4,1240.61,2,4,4.00,24,at_Risk
13202.00,30,7,1580.30,4,5,4.00,45,loyal_customers
13203.00,22,6,1778.79,4,4,4.00,44,loyal_customers
13204.00,367,1,966.66,1,1,3.00,11,hibernating
13205.00,79,1,2803.20,2,1,5.00,21,hibernating
13206.00,36,13,8377.32,4,5,5.00,45,loyal_customers
13207.00,87,2,285.60,2,2,2.00,22,hibernating
13208.00,85,3,764.60,2,3,3.00,23,at_Risk
13209.00,150,5,2617.90,2,4,5.00,24,at_Risk
13211.00,17,7,1531.90,4,5,4.00,45,loyal_customers
13213.00,19,6,2330.94,4,4,5.00,44,loyal_customers
13214.00,53,7,3264.23,3,5,5.00,35,loyal_customers
13215.00,38,1,81.60,3,1,1.00,31,about_to_sleep
13217.00,291,1,132.50,1,1,1.00,11,hibernating
13219.00,254,1,76.23,1,1,1.00,11,hibernating
13220.00,211,1,516.80,1,1,3.00,11,hibernating
13222.00,213,1,88.50,1,1,1.00,11,hibernating
13223.00,59,4,805.92,3,4,3.00,34,loyal_customers
13225.00,57,9,9796.23,3,5,5.00,35,loyal_customers
13226.00,29,1,204.25,4,1,1.00,41,promising
13230.00,1,17,3553.81,5,5,5.00,55,champions
13233.00,56,2,571.34,3,2,3.00,32,about_to_sleep
13234.00,308,2,356.95,1,2,2.00,12,hibernating
13237.00,23,1,643.00,4,1,3.00,41,promising
13238.00,66,2,305.90,3,2,2.00,32,about_to_sleep
13239.00,73,4,1265.13,2,4,4.00,24,at_Risk
13240.00,1,5,1074.87,5,4,4.00,54,champions
13241.00,47,1,115.58,3,1,1.00,31,about_to_sleep
13242.00,87,4,429.00,2,4,2.00,24,at_Risk
13243.00,85,4,677.97,2,4,3.00,24,at_Risk
13245.00,68,1,558.72,3,1,3.00,31,about_to_sleep
13246.00,29,5,1400.13,4,4,4.00,44,loyal_customers
13249.00,37,6,897.52,3,4,3.00,34,loyal_customers
13250.00,96,2,256.04,2,2,2.00,22,hibernating
13251.00,38,1,252.68,3,1,2.00,31,about_to_sleep
13252.00,30,2,399.30,4,2,2.00,42,potential_loyalists
13253.00,66,2,1920.71,3,2,4.00,32,about_to_sleep
13254.00,12,1,51.41,5,1,1.00,51,new_customers
13255.00,9,2,504.95,5,2,2.00,52,potential_loyalists
13257.00,72,1,149.75,2,1,1.00,21,hibernating
13258.00,15,2,336.60,5,2,2.00,52,potential_loyalists
13259.00,33,8,1141.06,4,5,4.00,45,loyal_customers
13262.00,25,2,373.16,4,2,2.00,42,potential_loyalists
13263.00,29,4,1250.62,4,4,4.00,44,loyal_customers
13264.00,78,1,722.56,2,1,3.00,21,hibernating
13266.00,49,7,2300.78,3,5,5.00,35,loyal_customers
13267.00,2,18,5236.77,5,5,5.00,55,champions
13269.00,5,14,3545.47,5,5,5.00,55,champions
13270.00,2,1,590.00,5,1,3.00,51,new_customers
13274.00,45,1,360.85,3,1,2.00,31,about_to_sleep
13275.00,19,2,241.66,4,2,1.00,42,potential_loyalists
13276.00,33,3,1348.33,4,3,4.00,43,potential_loyalists
13277.00,16,3,264.90,4,3,2.00,43,potential_loyalists
13278.00,35,3,893.12,4,3,3.00,43,potential_loyalists
13280.00,15,4,1507.77,5,4,4.00,54,champions
13281.00,75,1,350.85,2,1,2.00,21,hibernating
13282.00,42,1,181.05,3,1,1.00,31,about_to_sleep
13283.00,203,2,279.70,1,2,2.00,12,hibernating
13285.00,236,2,655.47,1,2,3.00,12,hibernating
13286.00,236,1,734.91,1,1,3.00,11,hibernating
13287.00,239,3,781.59,1,3,3.00,13,at_Risk
13288.00,79,5,927.61,2,4,3.00,24,at_Risk
13289.00,359,1,307.95,1,1,2.00,11,hibernating
13290.00,74,1,208.63,2,1,1.00,21,hibernating
13291.00,50,10,2959.73,3,5,5.00,35,loyal_customers
13292.00,51,3,415.57,3,3,2.00,33,need_attention
13293.00,28,6,1192.94,4,4,4.00,44,loyal_customers
13294.00,282,1,815.79,1,1,3.00,11,hibernating
13295.00,12,3,900.77,5,3,3.00,53,potential_loyalists
13296.00,59,5,705.11,3,4,3.00,34,loyal_customers
13297.00,21,3,2278.77,4,3,5.00,43,potential_loyalists
13299.00,59,2,1076.20,3,2,4.00,32,about_to_sleep
13300.00,24,2,913.62,4,2,3.00,42,potential_loyalists
13302.00,162,1,95.45,2,1,1.00,21,hibernating
13303.00,36,1,61.72,4,1,1.00,41,promising
13304.00,91,3,917.57,2,3,3.00,23,at_Risk
13305.00,8,7,1753.85,5,5,4.00,55,champions
13306.00,66,1,53.65,3,1,1.00,31,about_to_sleep
13307.00,123,2,258.34,2,2,2.00,22,hibernating
13308.00,232,1,284.86,1,1,2.00,11,hibernating
13309.00,28,1,249.58,4,1,1.00,41,promising
13310.00,16,2,409.17,4,2,2.00,42,potential_loyalists
13312.00,87,1,124.75,2,1,1.00,21,hibernating
13313.00,115,7,1890.00,2,5,4.00,25,cant_loose
13315.00,325,1,310.26,1,1,2.00,11,hibernating
13316.00,28,6,7213.84,4,4,5.00,44,loyal_customers
13317.00,21,13,4212.41,4,5,5.00,45,loyal_customers
13319.00,1,34,11236.95,5,5,5.00,55,champions
13320.00,70,2,679.40,3,2,3.00,32,about_to_sleep
13324.00,64,8,3391.52,3,5,5.00,35,loyal_customers
13326.00,68,1,281.76,3,1,2.00,31,about_to_sleep
13327.00,1,14,6251.71,5,5,5.00,55,champions
13329.00,2,7,4323.97,5,5,5.00,55,champions
13330.00,91,3,1665.25,2,3,4.00,23,at_Risk
13331.00,37,1,262.40,3,1,2.00,31,about_to_sleep
13333.00,47,3,1015.74,3,3,4.00,33,need_attention
13334.00,172,2,2726.93,2,2,5.00,22,hibernating
13337.00,182,1,1575.26,1,1,4.00,11,hibernating
13338.00,177,3,1958.60,1,3,4.00,13,at_Risk
13340.00,53,5,11364.08,3,4,5.00,34,loyal_customers
13346.00,98,6,299.40,2,4,2.00,24,at_Risk
13357.00,130,4,3228.41,2,4,5.00,24,at_Risk
13359.00,39,1,603.75,3,1,3.00,31,about_to_sleep
13360.00,67,4,1553.65,3,4,4.00,34,loyal_customers
13361.00,108,2,1450.50,2,2,4.00,22,hibernating
13362.00,14,3,2303.33,5,3,5.00,53,potential_loyalists
13363.00,45,1,731.36,3,1,3.00,31,about_to_sleep
13367.00,67,1,510.20,3,1,3.00,31,about_to_sleep
13368.00,50,2,498.10,3,2,2.00,32,about_to_sleep
13369.00,1,1,308.28,5,1,2.00,51,new_customers
13370.00,7,1,754.87,5,1,3.00,51,new_customers
13371.00,141,2,2297.66,2,2,5.00,22,hibernating
13373.00,51,3,4274.94,3,3,5.00,33,need_attention
13374.00,50,2,422.80,3,2,2.00,32,about_to_sleep
13375.00,80,1,1013.58,2,1,4.00,21,hibernating
13377.00,32,2,1552.88,4,2,4.00,42,potential_loyalists
13380.00,68,1,62.40,3,1,1.00,31,about_to_sleep
13381.00,15,6,4585.06,5,4,5.00,54,champions
13382.00,64,4,1164.59,3,4,4.00,34,loyal_customers
13383.00,179,1,305.28,1,1,2.00,11,hibernating
13384.00,26,4,2528.90,4,4,5.00,44,loyal_customers
13386.00,50,2,835.46,3,2,3.00,32,about_to_sleep
13387.00,53,1,189.44,3,1,1.00,31,about_to_sleep
13388.00,239,1,508.55,1,1,3.00,11,hibernating
13392.00,313,1,91.14,1,1,1.00,11,hibernating
13393.00,219,4,1131.45,1,4,4.00,14,at_Risk
13394.00,15,11,4101.68,5,5,5.00,55,champions
13395.00,36,2,872.51,4,2,3.00,42,potential_loyalists
13397.00,73,5,1647.74,2,4,4.00,24,at_Risk
13398.00,84,1,213.00,2,1,1.00,21,hibernating
13399.00,100,3,275.40,2,3,2.00,23,at_Risk
13400.00,218,1,310.83,1,1,2.00,11,hibernating
13402.00,8,3,913.90,5,3,3.00,53,potential_loyalists
13403.00,23,2,154.50,4,2,1.00,42,potential_loyalists
13405.00,117,3,641.36,2,3,3.00,23,at_Risk
13406.00,63,2,568.92,3,2,3.00,32,about_to_sleep
13407.00,214,3,2244.70,1,3,5.00,13,at_Risk
13408.00,7,46,23616.42,5,5,5.00,55,champions
13410.00,29,4,1198.90,4,4,4.00,44,loyal_customers
13412.00,256,1,487.35,1,1,2.00,11,hibernating
13413.00,275,6,429.44,1,4,2.00,14,at_Risk
13414.00,99,3,1103.64,2,3,4.00,23,at_Risk
13415.00,108,4,800.67,2,4,3.00,24,at_Risk
13416.00,372,1,228.30,1,1,1.00,11,hibernating
13417.00,183,4,1028.66,1,4,4.00,14,at_Risk
13418.00,8,15,6106.17,5,5,5.00,55,champions
13421.00,42,6,2252.04,3,4,5.00,34,loyal_customers
13423.00,64,1,217.03,3,1,1.00,31,about_to_sleep
13424.00,85,1,572.77,2,1,3.00,21,hibernating
13425.00,144,2,1779.42,2,2,4.00,22,hibernating
13426.00,18,12,4526.06,4,5,5.00,45,loyal_customers
13427.00,113,3,423.93,2,3,2.00,23,at_Risk
13428.00,150,2,281.51,2,2,2.00,22,hibernating
13431.00,42,6,2047.14,3,4,4.00,34,loyal_customers
13432.00,207,2,439.10,1,2,2.00,12,hibernating
13433.00,137,4,658.32,2,4,3.00,24,at_Risk
13434.00,21,3,1132.62,4,3,4.00,43,potential_loyalists
13435.00,12,2,665.34,5,2,3.00,52,potential_loyalists
13438.00,183,1,46.50,1,1,1.00,11,hibernating
13439.00,24,2,702.90,4,2,3.00,42,potential_loyalists
13440.00,59,7,1295.25,3,5,4.00,35,loyal_customers
13441.00,67,1,424.26,3,1,2.00,31,about_to_sleep
13442.00,303,3,419.87,1,3,2.00,13,at_Risk
13443.00,84,6,1280.16,2,4,4.00,24,at_Risk
13444.00,10,2,631.68,5,2,3.00,52,potential_loyalists
13445.00,262,1,241.90,1,1,1.00,11,hibernating
13446.00,66,11,3881.89,3,5,5.00,35,loyal_customers
13448.00,9,9,5701.50,5,5,5.00,55,champions
13450.00,10,7,2076.32,5,5,4.00,55,champions
13451.00,17,6,4214.77,4,4,5.00,44,loyal_customers
13452.00,108,1,139.80,2,1,1.00,21,hibernating
13453.00,38,1,424.71,3,1,2.00,31,about_to_sleep
13454.00,277,1,219.87,1,1,1.00,11,hibernating
13455.00,2,5,1847.59,5,4,4.00,54,champions
13457.00,324,2,148.22,1,2,1.00,12,hibernating
13458.00,15,2,2312.70,5,2,5.00,52,potential_loyalists
13459.00,260,2,1160.41,1,2,4.00,12,hibernating
13461.00,43,3,2715.00,3,3,5.00,33,need_attention
13462.00,46,4,1002.35,3,4,4.00,34,loyal_customers
13464.00,30,5,2422.96,4,4,5.00,44,loyal_customers
13465.00,82,2,931.12,2,2,3.00,22,hibernating
13466.00,44,4,705.45,3,4,3.00,34,loyal_customers
13468.00,4,38,7685.54,5,5,5.00,55,champions
13469.00,289,1,82.40,1,1,1.00,11,hibernating
13472.00,99,2,592.24,2,2,3.00,22,hibernating
13473.00,210,6,2235.12,1,4,5.00,14,at_Risk
13474.00,79,2,434.20,2,2,2.00,22,hibernating
13476.00,42,3,823.00,3,3,3.00,33,need_attention
13477.00,91,5,1379.59,2,4,4.00,24,at_Risk
13478.00,105,5,2215.78,2,4,5.00,24,at_Risk
13479.00,88,2,550.42,2,2,3.00,22,hibernating
13480.00,52,2,627.82,3,2,3.00,32,about_to_sleep
13481.00,10,6,2026.28,5,4,4.00,54,champions
13482.00,263,1,151.45,1,1,1.00,11,hibernating
13484.00,19,2,476.92,4,2,2.00,42,potential_loyalists
13485.00,12,10,2564.98,5,5,5.00,55,champions
13487.00,141,2,271.47,2,2,2.00,22,hibernating
13488.00,3,11,6619.57,5,5,5.00,55,champions
13490.00,290,1,154.25,1,1,1.00,11,hibernating
13491.00,8,18,3350.74,5,5,5.00,55,champions
13495.00,4,6,3329.39,5,4,5.00,54,champions
13497.00,4,5,972.28,5,4,3.00,54,champions
13498.00,366,1,327.38,1,1,2.00,11,hibernating
13500.00,37,1,299.53,3,1,2.00,31,about_to_sleep
13501.00,122,2,1544.79,2,2,4.00,22,hibernating
13502.00,51,2,488.50,3,2,2.00,32,about_to_sleep
13503.00,115,5,1688.54,2,4,4.00,24,at_Risk
13506.00,5,4,1180.68,5,4,4.00,54,champions
13508.00,278,1,176.08,1,1,1.00,11,hibernating
13509.00,143,1,135.00,2,1,1.00,21,hibernating
13510.00,11,7,2766.73,5,5,5.00,55,champions
13511.00,312,1,282.76,1,1,2.00,11,hibernating
13512.00,23,3,462.18,4,3,2.00,43,potential_loyalists
13513.00,77,2,619.49,2,2,3.00,22,hibernating
13514.00,64,3,663.70,3,3,3.00,33,need_attention
13515.00,85,2,374.70,2,2,2.00,22,hibernating
13516.00,53,1,295.85,3,1,2.00,31,about_to_sleep
13519.00,78,1,220.46,2,1,1.00,21,hibernating
13520.00,7,6,3285.05,5,4,5.00,54,champions
13523.00,2,2,1136.64,5,2,4.00,52,potential_loyalists
13526.00,374,2,1182.00,1,2,4.00,12,hibernating
13527.00,54,5,2396.23,3,4,5.00,34,loyal_customers
13530.00,270,1,402.98,1,1,2.00,11,hibernating
13531.00,2,5,1254.72,5,4,4.00,54,champions
13534.00,15,10,1850.82,5,5,4.00,55,champions
13535.00,38,1,89.50,3,1,1.00,31,about_to_sleep
13537.00,61,2,717.85,3,2,3.00,32,about_to_sleep
13538.00,32,5,1831.88,4,4,4.00,44,loyal_customers
13539.00,56,4,938.02,3,4,3.00,34,loyal_customers
13540.00,103,3,632.39,2,3,3.00,23,at_Risk
13541.00,63,2,785.25,3,2,3.00,32,about_to_sleep
13542.00,12,17,4006.17,5,5,5.00,55,champions
13543.00,270,2,1439.61,1,2,4.00,12,hibernating
13544.00,47,4,537.59,3,4,3.00,34,loyal_customers
13545.00,26,2,374.64,4,2,2.00,42,potential_loyalists
13546.00,18,2,465.15,4,2,2.00,42,potential_loyalists
13547.00,44,1,175.53,3,1,1.00,31,about_to_sleep
13548.00,107,1,226.58,2,1,1.00,21,hibernating
13549.00,23,1,87.60,4,1,1.00,41,promising
13550.00,19,1,349.51,4,1,2.00,41,promising
13551.00,302,1,152.40,1,1,1.00,11,hibernating
13552.00,64,10,3238.85,3,5,5.00,35,loyal_customers
13553.00,310,1,517.80,1,1,3.00,11,hibernating
13554.00,16,7,1638.28,4,5,4.00,45,loyal_customers
13555.00,14,9,4849.91,5,5,5.00,55,champions
13556.00,65,2,200.82,3,2,1.00,32,about_to_sleep
13557.00,51,11,2448.20,3,5,5.00,35,loyal_customers
13559.00,148,2,990.00,2,2,3.00,22,hibernating
13561.00,33,10,1678.86,4,5,4.00,45,loyal_customers
13562.00,37,5,3038.85,3,4,5.00,34,loyal_customers
13564.00,4,35,15500.53,5,5,5.00,55,champions
13565.00,47,1,174.58,3,1,1.00,31,about_to_sleep
13566.00,70,3,833.41,3,3,3.00,33,need_attention
13567.00,64,4,1083.69,3,4,4.00,34,loyal_customers
13569.00,3,3,520.03,5,3,3.00,53,potential_loyalists
13571.00,18,14,2454.22,4,5,5.00,45,loyal_customers
13573.00,15,4,622.07,5,4,3.00,54,champions
13574.00,47,1,421.25,3,1,2.00,31,about_to_sleep
13576.00,9,11,4834.40,5,5,5.00,55,champions
13577.00,18,7,1801.68,4,5,4.00,45,loyal_customers
13578.00,45,1,147.66,3,1,1.00,31,about_to_sleep
13579.00,5,4,1072.00,5,4,4.00,54,champions
13580.00,42,1,107.75,3,1,1.00,31,about_to_sleep
13581.00,50,1,162.53,3,1,1.00,31,about_to_sleep
13582.00,25,2,241.68,4,2,1.00,42,potential_loyalists
13583.00,315,1,664.00,1,1,3.00,11,hibernating
13584.00,134,2,250.05,2,2,1.00,22,hibernating
13585.00,166,3,684.54,2,3,3.00,23,at_Risk
13586.00,177,1,131.53,1,1,1.00,11,hibernating
13587.00,85,3,961.10,2,3,3.00,23,at_Risk
13589.00,85,4,741.09,2,4,3.00,24,at_Risk
13590.00,11,12,4367.67,5,5,5.00,55,champions
13591.00,71,4,976.81,3,4,3.00,34,loyal_customers
13593.00,23,9,3486.61,4,5,5.00,45,loyal_customers
13594.00,121,1,136.35,2,1,1.00,21,hibernating
13595.00,152,3,818.22,2,3,3.00,23,at_Risk
13597.00,36,2,396.71,4,2,2.00,42,potential_loyalists
13598.00,131,4,609.42,2,4,3.00,24,at_Risk
13599.00,2,14,5013.96,5,5,5.00,55,champions
13600.00,270,1,298.90,1,1,2.00,11,hibernating
13601.00,28,2,491.82,4,2,2.00,42,potential_loyalists
13602.00,17,3,596.28,4,3,3.00,43,potential_loyalists
13604.00,294,1,717.62,1,1,3.00,11,hibernating
13605.00,23,2,522.67,4,2,3.00,42,potential_loyalists
13607.00,38,1,400.30,3,1,2.00,31,about_to_sleep
13608.00,176,1,236.20,2,1,1.00,21,hibernating
13609.00,229,1,167.35,1,1,1.00,11,hibernating
13610.00,23,7,1044.00,4,5,4.00,45,loyal_customers
13611.00,10,7,2147.73,5,5,5.00,55,champions
13612.00,268,1,818.29,1,1,3.00,11,hibernating
13613.00,88,5,1039.85,2,4,4.00,24,at_Risk
13614.00,29,2,748.73,4,2,3.00,42,potential_loyalists
13615.00,35,7,5854.84,4,5,5.00,45,loyal_customers
13616.00,204,2,288.10,1,2,2.00,12,hibernating
13617.00,44,5,734.57,3,4,3.00,34,loyal_customers
13619.00,180,2,231.69,1,2,1.00,12,hibernating
13620.00,164,1,112.34,2,1,1.00,21,hibernating
13622.00,332,1,658.95,1,1,3.00,11,hibernating
13623.00,16,5,1818.71,4,4,4.00,44,loyal_customers
13624.00,24,1,462.08,4,1,2.00,41,promising
13625.00,232,1,301.26,1,1,2.00,11,hibernating
13626.00,15,1,449.81,5,1,2.00,51,new_customers
13627.00,124,2,607.43,2,2,3.00,22,hibernating
13628.00,312,1,310.14,1,1,2.00,11,hibernating
13629.00,49,8,5578.50,3,5,5.00,35,loyal_customers
13632.00,30,3,1526.88,4,3,4.00,43,potential_loyalists
13634.00,10,11,3498.31,5,5,5.00,55,champions
13635.00,78,3,1928.13,2,3,4.00,23,at_Risk
13639.00,72,1,312.93,2,1,2.00,21,hibernating
13640.00,247,1,405.00,1,1,2.00,11,hibernating
13641.00,276,5,1016.47,1,4,4.00,14,at_Risk
13642.00,68,3,159.92,3,3,1.00,33,need_attention
13643.00,18,7,1637.33,4,5,4.00,45,loyal_customers
13646.00,35,2,326.25,4,2,2.00,42,potential_loyalists
13647.00,130,4,1393.56,2,4,4.00,24,at_Risk
13648.00,36,8,1764.02,4,5,4.00,45,loyal_customers
13649.00,2,5,1332.28,5,4,4.00,54,champions
13650.00,10,4,1451.66,5,4,4.00,54,champions
13651.00,17,1,132.65,4,1,1.00,41,promising
13652.00,4,3,1475.77,5,3,4.00,53,potential_loyalists
13653.00,123,1,152.20,2,1,1.00,21,hibernating
13654.00,16,5,3600.67,4,4,5.00,44,loyal_customers
13655.00,10,4,1347.54,5,4,4.00,54,champions
13656.00,135,2,699.20,2,2,3.00,22,hibernating
13658.00,19,4,3386.33,4,4,5.00,44,loyal_customers
13659.00,52,10,3321.68,3,5,5.00,35,loyal_customers
13660.00,36,1,314.59,4,1,2.00,41,promising
13661.00,239,1,325.24,1,1,2.00,11,hibernating
13662.00,21,8,1352.35,4,5,4.00,45,loyal_customers
13663.00,16,4,1858.04,4,4,4.00,44,loyal_customers
13665.00,22,3,1711.66,4,3,4.00,43,potential_loyalists
13666.00,56,2,43.25,3,2,1.00,32,about_to_sleep
13668.00,19,14,6726.35,4,5,5.00,45,loyal_customers
13669.00,43,1,195.00,3,1,1.00,31,about_to_sleep
13671.00,30,1,194.95,4,1,1.00,41,promising
13672.00,366,1,233.53,1,1,1.00,11,hibernating
13674.00,68,1,240.68,3,1,1.00,31,about_to_sleep
13676.00,175,2,243.90,2,2,1.00,22,hibernating
13677.00,40,2,556.19,3,2,3.00,32,about_to_sleep
13679.00,129,3,281.26,2,3,2.00,23,at_Risk
13680.00,107,8,7713.25,2,5,5.00,25,cant_loose
13683.00,93,1,258.60,2,1,2.00,21,hibernating
13684.00,26,3,529.75,4,3,3.00,43,potential_loyalists
13686.00,16,2,337.04,4,2,2.00,42,potential_loyalists
13687.00,74,1,11880.84,2,1,5.00,21,hibernating
13688.00,271,1,375.50,1,1,2.00,11,hibernating
13689.00,80,1,349.50,2,1,2.00,21,hibernating
13691.00,32,1,212.78,4,1,1.00,41,promising
